customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-00627,Male,0,No,Yes,10,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,94.19,850.34,Yes
CUST-00628,Male,1,No,Yes,51,Yes,No,DSL,No,No internet service,No,No,No,No,One year,Yes,Electronic check,30.33,1399.08,No
CUST-00629,Male,0,No,No,50,Yes,No,No,No internet service,Yes,Yes,No internet service,No internet service,No,One year,No,Credit card (automatic),24.31,1308.3,No
CUST-00630,Female,0,Yes,No,15,Yes,Yes,No,No,No,No,No,Yes,Yes,One year,No,Electronic check,84.21,1183.94,Yes
CUST-00631,Female,0,Yes,Yes,29,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),97.07,2757.64,Yes
CUST-00632,Female,0,Yes,No,18,Yes,Yes,DSL,Yes,No,No,No internet service,No,Yes,Month-to-month,Yes,Electronic check,20.62,341.73,No
CUST-00633,Female,0,Yes,No,15,Yes,Yes,No,No,Yes,No internet service,No,No,No internet service,Month-to-month,No,Electronic check,29.69,421.24,No
CUST-00634,Female,0,No,No,28,Yes,No,DSL,No,Yes,No,Yes,No internet service,No internet service,Two year,No,Mailed check,38.15,1065.07,No
CUST-00635,Female,0,Yes,No,38,Yes,No,DSL,No,No,No internet service,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),37.65,1355.03,No
CUST-00636,Male,1,Yes,No,2,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,99.74,205.83,Yes
CUST-00637,Female,0,Yes,No,41,Yes,Yes,DSL,Yes,No,No,No,Yes,No internet service,Two year,No,Bank transfer (automatic),30.37,1212.13,No
CUST-00638,Male,0,No,Yes,17,Yes,No,DSL,No internet service,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,70.82,1273.4,No
CUST-00639,Female,0,No,No,40,Yes,No,DSL,No,Yes,Yes,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),62.03,2531.79,No
CUST-00640,Male,0,Yes,No,22,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,37.77,790.05,No
CUST-00641,Male,0,No,No,8,Yes,No,No,No,Yes,No,Yes,No,No,One year,No,Electronic check,94.72,804.5,Yes
CUST-00642,Male,0,Yes,Yes,22,Yes,No,No,No,Yes,Yes,No,No,Yes,One year,No,Electronic check,62.69,1498.37,Yes
CUST-00643,Female,0,No,No,62,Yes,No,No,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,40.93,2344.82,No
CUST-00644,Male,0,No,No,13,Yes,No,No,No,No,Yes,No internet service,No,Yes,Two year,No,Electronic check,43.88,589.8,No
CUST-00645,Female,0,No,No,7,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),74.25,533.35,No
CUST-00646,Female,0,Yes,Yes,14,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,No,Credit card (automatic),64.59,934.95,No
CUST-00647,Female,0,No,No,30,Yes,No,No,No internet service,Yes,No,Yes,No internet service,No internet service,Two year,Yes,Electronic check,48.75,1325.37,No
CUST-00648,Male,0,Yes,Yes,65,Yes,No,DSL,No,Yes,Yes,Yes,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),28.09,1653.54,No
CUST-00649,Female,0,Yes,No,7,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),73.28,491.91,Yes
CUST-00650,Female,0,Yes,No,24,No,No,DSL,No,No internet service,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,70.29,1545.33,Yes
CUST-00651,Male,0,Yes,No,50,Yes,Yes,DSL,No internet service,No internet service,Yes,No,No,Yes,One year,Yes,Mailed check,24.68,1200.95,No
CUST-00652,Male,0,No,No,25,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No internet service,No,Two year,Yes,Bank transfer (automatic),70.92,1905.06,No
CUST-00653,Female,0,No,Yes,23,No,No,No,Yes,No internet service,Yes,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),80.84,1805.19,Yes
CUST-00654,Male,0,Yes,No,28,No,Yes,No,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),61.66,1689.48,Yes
CUST-00655,Female,0,Yes,Yes,51,Yes,Yes,DSL,No,No,Yes,Yes,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),31.03,1508.95,No
CUST-00656,Female,0,No,No,8,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Two year,No,Electronic check,90.91,715.88,Yes
CUST-00657,Female,0,No,Yes,7,Yes,Yes,No,No,No,No internet service,Yes,Yes,No,Month-to-month,No,Mailed check,65.52,485.93,Yes
CUST-00658,Male,0,No,No,29,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No,No,No,Month-to-month,Yes,Bank transfer (automatic),52.5,1623.26,No
CUST-00659,Female,0,Yes,Yes,6,Yes,No,DSL,Yes,No internet service,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),56.01,330.75,No
CUST-00660,Female,0,Yes,Yes,20,Yes,Yes,Fiber optic,No,No internet service,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),73.24,1434.58,Yes
CUST-00661,Male,0,No,No,62,Yes,No,No,No internet service,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),60.97,3549.6,No
CUST-00662,Female,0,Yes,No,32,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,No,Electronic check,24.14,845.96,No
CUST-00663,Female,0,Yes,No,50,Yes,No,No,No,No,No internet service,No,No,Yes,Two year,No,Mailed check,62.2,2992.44,No
CUST-00664,Female,1,Yes,Yes,17,Yes,No,DSL,No,Yes,No internet service,No internet service,Yes,No,One year,Yes,Credit card (automatic),29.28,482.09,No
CUST-00665,Female,0,Yes,No,61,Yes,Yes,DSL,Yes,Yes,No,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),60.62,3645.94,No
CUST-00666,Male,0,Yes,No,27,Yes,No,DSL,Yes,No,No internet service,Yes,Yes,Yes,Two year,No,Electronic check,27.44,678.71,No
CUST-00667,Male,0,Yes,No,19,Yes,Yes,DSL,Yes,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),48.76,894.67,No
CUST-00668,Female,0,No,No,36,Yes,Yes,Fiber optic,No internet service,No,No,No internet service,No,Yes,One year,Yes,Bank transfer (automatic),43.21,1689.52,No
CUST-00669,Female,0,No,Yes,17,No,Yes,Fiber optic,Yes,No,No,No,Yes,No,One year,No,Mailed check,82.13,1277.37,Yes
CUST-00670,Female,0,No,No,13,No,Yes,Fiber optic,No,No internet service,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,61.07,752.7,Yes
CUST-00671,Female,0,No,Yes,12,Yes,Yes,Fiber optic,Yes,Yes,Yes,No internet service,Yes,No,Two year,Yes,Electronic check,79.76,903.09,Yes
CUST-00672,Male,0,No,No,24,No,Yes,DSL,No internet service,No internet service,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),67.13,1525.75,Yes
CUST-00673,Female,1,Yes,No,56,Yes,Yes,No,No,No,No,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),31.65,1933.55,No
CUST-00674,Female,0,No,No,1,Yes,Yes,Fiber optic,No internet service,No,No,No internet service,Yes,Yes,Month-to-month,No,Bank transfer (automatic),56.27,58.62,Yes
CUST-00675,Female,0,No,Yes,69,Yes,No,Fiber optic,No internet service,No,Yes,Yes,No internet service,No,Two year,No,Credit card (automatic),42.71,3194.41,No
CUST-00676,Female,0,Yes,No,19,Yes,No,DSL,No internet service,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,66.57,1355.29,No
CUST-00677,Male,1,No,No,13,Yes,No phone service,DSL,Yes,Yes,No internet service,No internet service,No internet service,No,Two year,Yes,Bank transfer (automatic),69.87,930.97,Yes
CUST-00678,Female,0,No,Yes,39,Yes,No,Fiber optic,No,No internet service,Yes,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),75.46,2978.14,No
CUST-00679,Male,0,No,No,67,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,No,Credit card (automatic),30.24,2029.77,No
CUST-00680,Female,1,Yes,No,16,Yes,No,DSL,Yes,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),23.62,392.25,No
CUST-00681,Male,0,No,Yes,14,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,One year,No,Mailed check,69.71,1015.33,No
CUST-00682,Male,0,No,No,9,Yes,Yes,No,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),88.09,808.58,Yes
CUST-00683,Female,0,No,Yes,64,Yes,No,Fiber optic,No internet service,Yes,No,No,No internet service,Yes,Month-to-month,No,Credit card (automatic),54.97,3482.15,No
CUST-00684,Male,0,No,No,54,Yes,Yes,DSL,No internet service,No internet service,Yes,No,No internet service,No internet service,Two year,Yes,Electronic check,78.72,4399.97,No
CUST-00685,Female,0,Yes,No,34,Yes,Yes,Fiber optic,No internet service,No,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,31.19,987.65,No
CUST-00686,Male,0,Yes,No,3,Yes,Yes,No,Yes,No internet service,No,No,Yes,Yes,One year,No,Electronic check,70.12,212.53,Yes
CUST-00687,Female,0,Yes,No,2,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),86.97,174.61,Yes
CUST-00688,Female,0,No,No,54,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,59.0,3208.09,No
CUST-00689,Female,0,Yes,No,20,Yes,No,Fiber optic,No internet service,Yes,No,No,No,No internet service,Two year,Yes,Mailed check,76.25,1528.3,No
CUST-00690,Female,0,Yes,No,1,Yes,No,DSL,No,No,No,No,Yes,Yes,Two year,No,Electronic check,57.9,60.8,No
CUST-00691,Female,0,No,Yes,6,Yes,No,Fiber optic,No,No internet service,Yes,No,Yes,No internet service,Two year,No,Bank transfer (automatic),38.21,241.07,No
CUST-00692,Male,0,No,Yes,19,No,No,DSL,No internet service,Yes,Yes,No,Yes,No internet service,Two year,Yes,Mailed check,61.66,1131.61,Yes
CUST-00693,Female,0,Yes,No,49,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),65.56,3116.55,No
CUST-00694,Female,0,Yes,No,32,Yes,No phone service,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,76.02,2197.4,No
CUST-00695,Female,0,Yes,Yes,44,No,No,DSL,No,No,No internet service,No,No,Yes,Two year,Yes,Credit card (automatic),48.57,1971.8,No
CUST-00696,Male,0,Yes,No,34,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),50.17,1624.7,No
CUST-00697,Male,0,No,No,17,Yes,Yes,Fiber optic,No,No internet service,No,Yes,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),94.35,1689.19,Yes
CUST-00698,Male,1,No,No,54,Yes,No,Fiber optic,No internet service,Yes,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),36.13,2067.26,No
CUST-00699,Male,0,Yes,Yes,22,Yes,Yes,Fiber optic,No internet service,No internet service,No,No internet service,Yes,No,Month-to-month,Yes,Electronic check,80.13,1674.02,Yes
CUST-00700,Female,0,Yes,No,69,Yes,No phone service,Fiber optic,No internet service,Yes,No,No internet service,No internet service,Yes,Month-to-month,No,Credit card (automatic),78.64,5827.43,No
CUST-00701,Male,1,Yes,No,59,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),51.78,2979.07,No
CUST-00702,Male,0,Yes,No,27,Yes,Yes,Fiber optic,Yes,No,Yes,No,No internet service,Yes,Month-to-month,Yes,Mailed check,77.31,2211.8,No
CUST-00703,Male,0,No,Yes,5,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),59.64,296.22,Yes
CUST-00704,Female,0,No,No,25,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No internet service,Month-to-month,No,Electronic check,71.0,1850.47,No
CUST-00705,Female,0,No,No,7,Yes,No phone service,Fiber optic,No,Yes,No,No internet service,No internet service,Yes,Two year,Yes,Bank transfer (automatic),83.61,568.45,Yes
CUST-00706,Female,1,No,No,44,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,63.02,2534.75,No
CUST-00707,Male,0,Yes,Yes,60,Yes,Yes,DSL,Yes,No,No internet service,No,Yes,No,Month-to-month,Yes,Mailed check,63.09,3599.2,No
CUST-00708,Male,0,Yes,No,20,Yes,No phone service,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,No,Mailed check,58.15,1208.84,No
CUST-00709,Male,0,No,No,8,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),97.69,846.85,Yes
CUST-00710,Male,0,Yes,No,11,Yes,No,Fiber optic,Yes,Yes,No internet service,No,No,Yes,Month-to-month,Yes,Credit card (automatic),43.52,491.0,No
CUST-00711,Male,0,Yes,No,23,Yes,Yes,Fiber optic,No,No,No internet service,Yes,No,No internet service,Month-to-month,No,Mailed check,87.26,2114.94,Yes
CUST-00712,Female,0,Yes,No,20,Yes,No,Fiber optic,No internet service,Yes,No,No,No internet service,No,One year,No,Mailed check,84.84,1531.91,Yes
CUST-00713,Male,1,No,Yes,45,Yes,Yes,Fiber optic,No,No,No,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),32.0,1514.9,No
CUST-00714,Male,0,Yes,No,58,Yes,Yes,Fiber optic,Yes,No internet service,No,No,No internet service,No internet service,Two year,Yes,Mailed check,63.04,3901.69,No
CUST-00715,Male,0,Yes,Yes,34,Yes,Yes,No,No,Yes,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),65.01,2171.73,No
CUST-00716,Male,0,No,Yes,69,No,Yes,Fiber optic,No internet service,No,No,No,No internet service,Yes,Two year,No,Electronic check,74.14,5109.41,No
CUST-00717,Female,0,Yes,No,22,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,97.89,1960.78,Yes
CUST-00718,Female,0,No,Yes,16,Yes,No,Fiber optic,No internet service,Yes,Yes,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,23.36,349.44,No
CUST-00719,Female,0,Yes,Yes,62,Yes,Yes,Fiber optic,No,No,No,No,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),50.45,2850.44,No
CUST-00720,Female,0,No,Yes,2,Yes,No,Fiber optic,No,Yes,Yes,No,No internet service,Yes,One year,Yes,Electronic check,72.52,151.75,No
CUST-00721,Female,0,No,Yes,43,Yes,No,No,No,No,Yes,Yes,No internet service,No,One year,Yes,Electronic check,78.29,3568.37,No
CUST-00722,Male,0,Yes,No,32,Yes,No,Fiber optic,No internet service,No internet service,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,71.47,2108.04,No
CUST-00723,Male,0,No,No,28,Yes,Yes,No,No internet service,No,Yes,No,No,No,One year,No,Credit card (automatic),57.93,1758.81,Yes
CUST-00724,Male,0,No,No,67,Yes,Yes,Fiber optic,No,No,Yes,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),71.8,5137.27,No
CUST-00725,Male,0,Yes,No,5,Yes,Yes,Fiber optic,No internet service,No,No,Yes,No internet service,Yes,Two year,No,Electronic check,84.56,429.25,Yes
CUST-00726,Female,1,Yes,No,10,Yes,Yes,Fiber optic,No,No internet service,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),75.27,824.7,No
CUST-00727,Female,0,Yes,Yes,11,Yes,Yes,Fiber optic,No,No,No internet service,Yes,No internet service,No,Month-to-month,No,Electronic check,94.22,1115.7,Yes
CUST-00728,Female,0,No,No,9,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,No,No,One year,No,Bank transfer (automatic),43.36,368.59,No
CUST-00729,Male,0,Yes,No,12,Yes,No phone service,Fiber optic,Yes,No,No internet service,No internet service,No internet service,Yes,Two year,Yes,Electronic check,88.44,1157.65,Yes
CUST-00730,Male,0,No,No,29,Yes,Yes,DSL,Yes,No,Yes,No,No,No,One year,Yes,Electronic check,61.06,1750.54,Yes
CUST-00731,Male,0,Yes,Yes,19,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No internet service,Yes,Month-to-month,No,Credit card (automatic),34.41,608.66,No
CUST-00732,Male,0,No,Yes,55,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),26.11,1349.91,No
CUST-00733,Female,0,No,No,63,Yes,No,Fiber optic,No internet service,No,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),63.99,4179.88,No
CUST-00734,Female,0,Yes,No,1,Yes,No,DSL,Yes,Yes,No internet service,No internet service,No,Yes,Two year,No,Mailed check,62.05,68.1,Yes
CUST-00735,Female,0,No,No,36,Yes,Yes,DSL,No,No internet service,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),58.22,2072.98,No
CUST-00736,Female,0,Yes,Yes,50,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),28.56,1448.89,No
CUST-00737,Female,1,Yes,No,28,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,97.03,2608.3,Yes
CUST-00738,Male,1,No,No,4,No,Yes,DSL,No,No,Yes,No,Yes,No internet service,One year,No,Credit card (automatic),27.0,115.46,No
CUST-00739,Male,0,No,No,65,Yes,No phone service,DSL,Yes,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,38.21,2292.49,No
CUST-00740,Female,0,Yes,No,52,Yes,No phone service,Fiber optic,Yes,No,Yes,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),21.9,1157.53,No
CUST-00741,Female,0,No,No,28,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),49.25,1402.78,No
CUST-00742,Male,0,Yes,No,32,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),39.28,1131.55,No
CUST-00743,Male,0,Yes,No,32,No,No,No,No,No internet service,No,No,No,No internet service,Two year,Yes,Mailed check,25.85,900.09,No
CUST-00744,Female,0,No,Yes,12,Yes,No,DSL,No,No internet service,Yes,No internet service,No internet service,No,One year,Yes,Bank transfer (automatic),38.54,506.35,No
CUST-00745,Female,1,Yes,No,17,Yes,No,Fiber optic,No,No internet service,No,Yes,No internet service,No,Month-to-month,No,Electronic check,58.85,993.94,No
CUST-00746,Female,0,No,No,21,Yes,No phone service,DSL,No,No,No,No internet service,No internet service,No internet service,One year,Yes,Mailed check,37.34,819.53,No
CUST-00747,Female,0,No,No,1,Yes,No phone service,DSL,Yes,No,Yes,Yes,No internet service,No,Month-to-month,No,Electronic check,28.58,30.57,No
CUST-00748,Male,0,Yes,No,36,No,No phone service,Fiber optic,No,No internet service,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,52.69,1751.43,No
CUST-00749,Female,0,Yes,Yes,34,Yes,No phone service,No,Yes,No,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),65.19,2032.32,No
CUST-00750,Male,0,Yes,No,24,Yes,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,69.81,1738.88,No
CUST-00751,Male,0,No,Yes,13,Yes,No,Fiber optic,No internet service,No,No internet service,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),48.33,635.77,No
CUST-00752,Female,0,No,No,24,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,No,Credit card (automatic),98.74,2454.78,Yes
CUST-00753,Female,0,Yes,No,20,Yes,No,Fiber optic,No,No,No,Yes,No,No internet service,Month-to-month,No,Mailed check,61.56,1248.93,Yes
CUST-00754,Male,0,Yes,Yes,34,Yes,No,Fiber optic,No,No internet service,Yes,No,No,No,One year,Yes,Electronic check,60.37,2145.52,No
CUST-00755,Female,1,No,No,52,Yes,Yes,No,No,No,No,No internet service,No internet service,No,Month-to-month,No,Mailed check,51.64,2499.95,No
CUST-00756,Female,0,No,Yes,11,Yes,Yes,DSL,No internet service,No,No,No,No,No,One year,Yes,Electronic check,83.38,865.01,Yes
CUST-00757,Female,0,No,Yes,22,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),56.71,1182.0,Yes
CUST-00758,Male,0,No,No,8,Yes,No,No,Yes,No,No internet service,No internet service,Yes,No,Two year,Yes,Electronic check,58.48,460.03,Yes
CUST-00759,Female,0,Yes,No,55,Yes,Yes,Fiber optic,No,No,No,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),43.7,2528.27,No
CUST-00760,Male,0,No,Yes,47,Yes,No,Fiber optic,Yes,No internet service,No,No,Yes,No internet service,Month-to-month,No,Electronic check,77.05,3861.37,No
CUST-00761,Female,0,Yes,Yes,41,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No internet service,Month-to-month,Yes,Electronic check,32.53,1307.4,No
CUST-00762,Male,1,No,No,1,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,52.49,53.56,No
CUST-00763,Male,0,No,Yes,46,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,79.47,3505.87,No
CUST-00764,Female,0,No,No,44,Yes,No,No,No internet service,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),57.13,2501.54,No
CUST-00765,Female,0,No,No,30,Yes,No,Fiber optic,Yes,No,No internet service,No,No,No internet service,Month-to-month,Yes,Electronic check,32.53,1061.96,No
CUST-00766,Female,1,No,No,18,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),77.61,1332.52,No
CUST-00767,Male,0,No,No,70,Yes,Yes,No,No,No internet service,Yes,Yes,No internet service,No,Two year,Yes,Electronic check,40.18,2974.57,No
CUST-00768,Male,0,Yes,No,3,No,Yes,DSL,No,Yes,No,No internet service,No,No,Two year,Yes,Electronic check,85.66,233.45,Yes
CUST-00769,Female,0,No,No,4,Yes,Yes,DSL,Yes,No internet service,No internet service,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),61.86,239.78,Yes
CUST-00770,Female,0,No,No,51,Yes,No,DSL,No,No internet service,No,No,No internet service,No,Two year,No,Electronic check,34.44,1812.22,No
CUST-00771,Female,0,Yes,No,35,Yes,No,No,No internet service,No internet service,No internet service,No,Yes,No,Two year,Yes,Bank transfer (automatic),69.13,2553.11,No
CUST-00772,Male,0,Yes,No,5,Yes,Yes,DSL,Yes,Yes,No internet service,Yes,No internet service,Yes,Two year,Yes,Mailed check,60.31,307.11,Yes
CUST-00773,Female,0,No,No,47,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,69.19,3492.07,No
CUST-00774,Female,0,No,No,27,Yes,No,No,No,No internet service,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),22.17,636.99,No
CUST-00775,Female,0,No,No,11,No,No,DSL,No internet service,No internet service,No,No,Yes,No internet service,One year,No,Bank transfer (automatic),75.75,852.83,No
CUST-00776,Female,0,Yes,No,12,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,22.53,262.15,No
CUST-00777,Male,0,Yes,No,67,No,Yes,Fiber optic,No internet service,Yes,No internet service,Yes,Yes,Yes,Two year,Yes,Mailed check,76.31,4973.41,No
